Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","203","Spain","32","Cameroon","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","17439","","Official data"
"TM","Detailed trade matrix","203","Spain","33","Canada","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","41","China, mainland","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","44","Colombia","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","9194","","Official data"
"TM","Detailed trade matrix","203","Spain","44","Colombia","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","6867","","Official data"
"TM","Detailed trade matrix","203","Spain","44","Colombia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","3828","","Official data"
"TM","Detailed trade matrix","203","Spain","44","Colombia","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1503","","Official data"
"TM","Detailed trade matrix","203","Spain","44","Colombia","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","56","","Official data"
"TM","Detailed trade matrix","203","Spain","44","Colombia","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","47","","Official data"
"TM","Detailed trade matrix","203","Spain","46","Congo","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","1581","","Official data"
"TM","Detailed trade matrix","203","Spain","46","Congo","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","2343","","Official data"
"TM","Detailed trade matrix","203","Spain","46","Congo","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1991","","Official data"
"TM","Detailed trade matrix","203","Spain","46","Congo","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","948","","Official data"
"TM","Detailed trade matrix","203","Spain","46","Congo","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1576","","Official data"
"TM","Detailed trade matrix","203","Spain","48","Costa Rica","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","203","Spain","48","Costa Rica","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","97007","","Official data"
"TM","Detailed trade matrix","203","Spain","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","83688","","Official data"
"TM","Detailed trade matrix","203","Spain","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","84669","","Official data"
"TM","Detailed trade matrix","203","Spain","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","76899","","Official data"
"TM","Detailed trade matrix","203","Spain","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","94251","","Official data"
"TM","Detailed trade matrix","203","Spain","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","104984","","Official data"
"TM","Detailed trade matrix","203","Spain","49","Cuba","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","49","Cuba","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","1365","","Official data"
"TM","Detailed trade matrix","203","Spain","167","Czechia","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","5321","","Official data"
"TM","Detailed trade matrix","203","Spain","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","5536","","Official data"
"TM","Detailed trade matrix","203","Spain","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","2690","","Official data"
"TM","Detailed trade matrix","203","Spain","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","4600","","Official data"
"TM","Detailed trade matrix","203","Spain","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1790","","Official data"
"TM","Detailed trade matrix","203","Spain","250","Democratic Republic of the Congo","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","2301","","Official data"
"TM","Detailed trade matrix","203","Spain","54","Denmark","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","80","","Official data"
"TM","Detailed trade matrix","203","Spain","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","16460","","Official data"
"TM","Detailed trade matrix","203","Spain","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","16976","","Official data"
"TM","Detailed trade matrix","203","Spain","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","7806","","Official data"
"TM","Detailed trade matrix","203","Spain","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","9955","","Official data"
"TM","Detailed trade matrix","203","Spain","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","9501","","Official data"
"TM","Detailed trade matrix","203","Spain","56","Dominican Republic","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","15751","","Official data"
"TM","Detailed trade matrix","203","Spain","58","Ecuador","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","10623","","Official data"
"TM","Detailed trade matrix","203","Spain","58","Ecuador","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","8796","","Official data"
"TM","Detailed trade matrix","203","Spain","58","Ecuador","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","7841","","Official data"
"TM","Detailed trade matrix","203","Spain","58","Ecuador","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","10823","","Official data"
"TM","Detailed trade matrix","203","Spain","58","Ecuador","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","6911","","Official data"
"TM","Detailed trade matrix","203","Spain","58","Ecuador","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","10513","","Official data"
"TM","Detailed trade matrix","203","Spain","60","El Salvador","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","61","Equatorial Guinea","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","2400","","Official data"
"TM","Detailed trade matrix","203","Spain","61","Equatorial Guinea","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","928","","Official data"
"TM","Detailed trade matrix","203","Spain","61","Equatorial Guinea","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1877","","Official data"
"TM","Detailed trade matrix","203","Spain","61","Equatorial Guinea","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1786","","Official data"
"TM","Detailed trade matrix","203","Spain","61","Equatorial Guinea","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1238","","Official data"
"TM","Detailed trade matrix","203","Spain","61","Equatorial Guinea","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","952","","Official data"
"TM","Detailed trade matrix","203","Spain","68","France","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","1577","","Official data"
"TM","Detailed trade matrix","203","Spain","68","France","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","5664","","Official data"
"TM","Detailed trade matrix","203","Spain","68","France","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","15569","","Official data"
"TM","Detailed trade matrix","203","Spain","68","France","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","9521","","Official data"
"TM","Detailed trade matrix","203","Spain","68","France","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","7645","","Official data"
"TM","Detailed trade matrix","203","Spain","68","France","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","13825","","Official data"
"TM","Detailed trade matrix","203","Spain","79","Germany","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","211","","Official data"
"TM","Detailed trade matrix","203","Spain","79","Germany","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","243","","Official data"
"TM","Detailed trade matrix","203","Spain","79","Germany","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","299","","Official data"
"TM","Detailed trade matrix","203","Spain","79","Germany","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","259","","Official data"
"TM","Detailed trade matrix","203","Spain","79","Germany","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","435","","Official data"
"TM","Detailed trade matrix","203","Spain","79","Germany","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","41","","Official data"
"TM","Detailed trade matrix","203","Spain","81","Ghana","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","53998","","Official data"
"TM","Detailed trade matrix","203","Spain","81","Ghana","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","39804","","Official data"
"TM","Detailed trade matrix","203","Spain","81","Ghana","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","38007","","Official data"
"TM","Detailed trade matrix","203","Spain","81","Ghana","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","47789","","Official data"
"TM","Detailed trade matrix","203","Spain","81","Ghana","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","55090","","Official data"
"TM","Detailed trade matrix","203","Spain","81","Ghana","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","46082","","Official data"
"TM","Detailed trade matrix","203","Spain","84","Greece","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","4","","Official data"
"TM","Detailed trade matrix","203","Spain","84","Greece","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","2","","Official data"
"TM","Detailed trade matrix","203","Spain","84","Greece","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","3","","Official data"
"TM","Detailed trade matrix","203","Spain","89","Guatemala","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","89","Guatemala","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","89","Guatemala","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","89","Guatemala","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","90","Guinea","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","4705","","Official data"
"TM","Detailed trade matrix","203","Spain","90","Guinea","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","4532","","Official data"
"TM","Detailed trade matrix","203","Spain","90","Guinea","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1851","","Official data"
"TM","Detailed trade matrix","203","Spain","90","Guinea","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","217","","Official data"
"TM","Detailed trade matrix","203","Spain","90","Guinea","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","2827","","Official data"
"TM","Detailed trade matrix","203","Spain","90","Guinea","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","830","","Official data"
"TM","Detailed trade matrix","203","Spain","93","Haiti","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","582","","Official data"
"TM","Detailed trade matrix","203","Spain","93","Haiti","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","304","","Official data"
"TM","Detailed trade matrix","203","Spain","93","Haiti","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","199","","Official data"
"TM","Detailed trade matrix","203","Spain","93","Haiti","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","212","","Official data"
"TM","Detailed trade matrix","203","Spain","93","Haiti","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","288","","Official data"
"TM","Detailed trade matrix","203","Spain","100","India","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","171","","Official data"
"TM","Detailed trade matrix","203","Spain","100","India","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","203","Spain","101","Indonesia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","105","Israel","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","106","Italy","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","11","","Official data"
"TM","Detailed trade matrix","203","Spain","106","Italy","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","862","","Official data"
"TM","Detailed trade matrix","203","Spain","106","Italy","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","36","","Official data"
"TM","Detailed trade matrix","203","Spain","106","Italy","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","519","","Official data"
"TM","Detailed trade matrix","203","Spain","106","Italy","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","23","","Official data"
"TM","Detailed trade matrix","203","Spain","110","Japan","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","625","","Official data"
"TM","Detailed trade matrix","203","Spain","114","Kenya","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","2367","","Official data"
"TM","Detailed trade matrix","203","Spain","114","Kenya","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","849","","Official data"
"TM","Detailed trade matrix","203","Spain","114","Kenya","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","4359","","Official data"
"TM","Detailed trade matrix","203","Spain","114","Kenya","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1878","","Official data"
"TM","Detailed trade matrix","203","Spain","114","Kenya","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","2118","","Official data"
"TM","Detailed trade matrix","203","Spain","114","Kenya","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","1948","","Official data"
"TM","Detailed trade matrix","203","Spain","123","Liberia","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","1314","","Official data"
"TM","Detailed trade matrix","203","Spain","123","Liberia","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","3500","","Official data"
"TM","Detailed trade matrix","203","Spain","123","Liberia","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","2176","","Official data"
"TM","Detailed trade matrix","203","Spain","129","Madagascar","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","249","","Official data"
"TM","Detailed trade matrix","203","Spain","129","Madagascar","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","1266","","Official data"
"TM","Detailed trade matrix","203","Spain","129","Madagascar","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","343","","Official data"
"TM","Detailed trade matrix","203","Spain","129","Madagascar","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","510","","Official data"
"TM","Detailed trade matrix","203","Spain","131","Malaysia","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","138","Mexico","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","30","","Official data"
"TM","Detailed trade matrix","203","Spain","138","Mexico","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","11","","Official data"
"TM","Detailed trade matrix","203","Spain","138","Mexico","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","203","Spain","150","Netherlands","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","3430","","Official data"
"TM","Detailed trade matrix","203","Spain","150","Netherlands","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","3506","","Official data"
"TM","Detailed trade matrix","203","Spain","150","Netherlands","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","12565","","Official data"
"TM","Detailed trade matrix","203","Spain","150","Netherlands","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","2262","","Official data"
"TM","Detailed trade matrix","203","Spain","150","Netherlands","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","2703","","Official data"
"TM","Detailed trade matrix","203","Spain","150","Netherlands","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","7076","","Official data"
"TM","Detailed trade matrix","203","Spain","157","Nicaragua","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","63","","Official data"
"TM","Detailed trade matrix","203","Spain","157","Nicaragua","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","159","","Official data"
"TM","Detailed trade matrix","203","Spain","157","Nicaragua","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","140","","Official data"
"TM","Detailed trade matrix","203","Spain","157","Nicaragua","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","70","","Official data"
"TM","Detailed trade matrix","203","Spain","159","Nigeria","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","8517","","Official data"
"TM","Detailed trade matrix","203","Spain","159","Nigeria","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","45045","","Official data"
"TM","Detailed trade matrix","203","Spain","159","Nigeria","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","24119","","Official data"
"TM","Detailed trade matrix","203","Spain","159","Nigeria","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","20370","","Official data"
"TM","Detailed trade matrix","203","Spain","159","Nigeria","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","19971","","Official data"
"TM","Detailed trade matrix","203","Spain","159","Nigeria","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","12706","","Official data"
"TM","Detailed trade matrix","203","Spain","165","Pakistan","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","166","Panama","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","218","","Official data"
"TM","Detailed trade matrix","203","Spain","166","Panama","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","166","Panama","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","166","Panama","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","170","Peru","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","9540","","Official data"
"TM","Detailed trade matrix","203","Spain","170","Peru","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","6174","","Official data"
"TM","Detailed trade matrix","203","Spain","170","Peru","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","6759","","Official data"
"TM","Detailed trade matrix","203","Spain","170","Peru","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","6153","","Official data"
"TM","Detailed trade matrix","203","Spain","170","Peru","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","7138","","Official data"
"TM","Detailed trade matrix","203","Spain","170","Peru","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","6943","","Official data"
"TM","Detailed trade matrix","203","Spain","171","Philippines","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1","","Official data"
"TM","Detailed trade matrix","203","Spain","171","Philippines","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","1","","Official data"
"TM","Detailed trade matrix","203","Spain","173","Poland","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","2","","Official data"
"TM","Detailed trade matrix","203","Spain","173","Poland","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","11","","Official data"
"TM","Detailed trade matrix","203","Spain","174","Portugal","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","40","","Official data"
"TM","Detailed trade matrix","203","Spain","174","Portugal","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1","","Official data"
"TM","Detailed trade matrix","203","Spain","174","Portugal","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","222","","Official data"
"TM","Detailed trade matrix","203","Spain","174","Portugal","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","183","Romania","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","2","","Official data"
"TM","Detailed trade matrix","203","Spain","183","Romania","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","7","","Official data"
"TM","Detailed trade matrix","203","Spain","183","Romania","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","4","","Official data"
"TM","Detailed trade matrix","203","Spain","185","Russian Federation","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","193","Sao Tome and Principe","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","1806","","Official data"
"TM","Detailed trade matrix","203","Spain","193","Sao Tome and Principe","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","1981","","Official data"
"TM","Detailed trade matrix","203","Spain","193","Sao Tome and Principe","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1378","","Official data"
"TM","Detailed trade matrix","203","Spain","193","Sao Tome and Principe","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","313","","Official data"
"TM","Detailed trade matrix","203","Spain","193","Sao Tome and Principe","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","84","","Official data"
"TM","Detailed trade matrix","203","Spain","193","Sao Tome and Principe","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","63","","Official data"
"TM","Detailed trade matrix","203","Spain","197","Sierra Leone","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","1845","","Official data"
"TM","Detailed trade matrix","203","Spain","211","Switzerland","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","192","","Official data"
"TM","Detailed trade matrix","203","Spain","211","Switzerland","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","76","","Official data"
"TM","Detailed trade matrix","203","Spain","211","Switzerland","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","41","","Official data"
"TM","Detailed trade matrix","203","Spain","211","Switzerland","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","1","","Official data"
"TM","Detailed trade matrix","203","Spain","211","Switzerland","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","217","Togo","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","898","","Official data"
"TM","Detailed trade matrix","203","Spain","217","Togo","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","1942","","Official data"
"TM","Detailed trade matrix","203","Spain","217","Togo","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1405","","Official data"
"TM","Detailed trade matrix","203","Spain","217","Togo","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","4734","","Official data"
"TM","Detailed trade matrix","203","Spain","217","Togo","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","5348","","Official data"
"TM","Detailed trade matrix","203","Spain","226","Uganda","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","7534","","Official data"
"TM","Detailed trade matrix","203","Spain","226","Uganda","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","6140","","Official data"
"TM","Detailed trade matrix","203","Spain","226","Uganda","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","2227","","Official data"
"TM","Detailed trade matrix","203","Spain","226","Uganda","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1844","","Official data"
"TM","Detailed trade matrix","203","Spain","226","Uganda","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","640","","Official data"
"TM","Detailed trade matrix","203","Spain","226","Uganda","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","6161","","Official data"
"TM","Detailed trade matrix","203","Spain","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","58277","","Official data"
"TM","Detailed trade matrix","203","Spain","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","56325","","Official data"
"TM","Detailed trade matrix","203","Spain","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","40031","","Official data"
"TM","Detailed trade matrix","203","Spain","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","8","","Official data"
"TM","Detailed trade matrix","203","Spain","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","7","","Official data"
"TM","Detailed trade matrix","203","Spain","229","United Kingdom of Great Britain and Northern Ireland","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","17","","Official data"
"TM","Detailed trade matrix","203","Spain","215","United Republic of Tanzania","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","1621","","Official data"
"TM","Detailed trade matrix","203","Spain","215","United Republic of Tanzania","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","1025","","Official data"
"TM","Detailed trade matrix","203","Spain","215","United Republic of Tanzania","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1058","","Official data"
"TM","Detailed trade matrix","203","Spain","215","United Republic of Tanzania","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","676","","Official data"
"TM","Detailed trade matrix","203","Spain","215","United Republic of Tanzania","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","112","","Official data"
"TM","Detailed trade matrix","203","Spain","215","United Republic of Tanzania","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","871","","Official data"
"TM","Detailed trade matrix","203","Spain","231","United States of America","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","231","United States of America","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","3","","Official data"
"TM","Detailed trade matrix","203","Spain","231","United States of America","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","1","","Official data"
"TM","Detailed trade matrix","203","Spain","231","United States of America","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","4","","Official data"
"TM","Detailed trade matrix","203","Spain","231","United States of America","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","236","Venezuela (Bolivarian Republic of)","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","710","","Official data"
"TM","Detailed trade matrix","203","Spain","236","Venezuela (Bolivarian Republic of)","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","309","","Official data"
"TM","Detailed trade matrix","203","Spain","236","Venezuela (Bolivarian Republic of)","5622","Import Value","661","Cocoa, beans","2017","2017","1000 US$","191","","Official data"
"TM","Detailed trade matrix","203","Spain","236","Venezuela (Bolivarian Republic of)","5622","Import Value","661","Cocoa, beans","2018","2018","1000 US$","1579","","Official data"
"TM","Detailed trade matrix","203","Spain","236","Venezuela (Bolivarian Republic of)","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","2433","","Official data"
"TM","Detailed trade matrix","203","Spain","236","Venezuela (Bolivarian Republic of)","5622","Import Value","661","Cocoa, beans","2020","2020","1000 US$","1131","","Official data"
"TM","Detailed trade matrix","203","Spain","237","Viet Nam","5622","Import Value","661","Cocoa, beans","2015","2015","1000 US$","146","","Official data"
"TM","Detailed trade matrix","203","Spain","237","Viet Nam","5622","Import Value","661","Cocoa, beans","2016","2016","1000 US$","0","","Official data"
"TM","Detailed trade matrix","203","Spain","237","Viet Nam","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","0","","Official data"
"TM","Detailed trade matrix","38","Sri Lanka","107","C?te d'Ivoire","5622","Import Value","661","Cocoa, beans","2019","2019","1000 US$","259","*","Unofficial figure"
